CategoryId,Name,AvailableCount,TotalCount
119318,Staroniwa,0,0
252896,I (1981-2000),0,0
113838,Konin,3,3
145182,I (2000-2010),18,18
67096,Anteny GPS,676,676
4632,Pakiety biurowe,1196,1196
118609,Pow. malborski,0,0
148336,Obuwie,43,43
4432,FastEthernet 100,424,424
75537,Storm,2,2
147123,Microsoft Xbox One,6000,17028
258003,ART,5880,5880
116373,Pow. stalowowolski,0,0
53679,polskie,358,358
120040,Pobitno,0,0
955,Etykiety,2072,2072
18208,Thesis,1,1
124901,Monster Fighters,48,48
251317,II (2014-),3,3
89292,Historia XIX w. do 1914,1215,1215
115214,Dojlidy,0,0
249958,III (2000-2006),0,0
123648,Do Apple,6000,21958
63860,Publikacje elektroniczne,1,1
12466,Berlingo,103,103
12641,21,0,0
67469,Worki do odkurzaczy,6000,160679
256802,Power Miners,166,166
20048,JVC,631,631
116388,Pow. siemiatycki,0,0
117538,Ochojec,0,0
64481,Organizacja dokumentów,6000,29207
256864,Akcesoria,2154,2154
121541,Tablice ostrzegawcze i informacyjne,3312,3312
110185,Sztuczna trawa,2327,2327
254501,HDMI Stick,11,11
118127,Malina,0,0
119422,Sabinów,0,0
19025,Kierunkowskazy,6000,30561
63790,Depilacja i higiena intymna,2870,2870
1492,Torebki,6000,190316
115973,Suchanino,0,0
11755,1848 - 1918,354,354
18247,Tribute,5,5
259567,Szczelinomierze,593,593
113428,Giszowiec,0,0
253889,Karabiny snajperskie,1009,1009
259487,Technika,44,44
114420,Ursus,0,0
83921,V (2000-2006),6,6
121127,Nowa Huta,0,0
117792,Pow. przasnyski,0,0
12663,9-3,53,53
115589,Pow. przysuski,0,0
127374,XPERIA Z,80,80
253213,Towot,308,308
110253,Kaski,4324,4324
66928,Niskotonowe,1443,1443
255120,Lampy cofania,925,925
51147,Akcesoria,500,500
258483,Przygodowe,900,900
121658,Kakao,334,334
147856,Meble turystyczne,5157,5157
253373,S30,14,14
55831,C905,22,22
113952,Zachodniopomorskie,6,6
117899,Zabrze,0,0
115185,Grudzice,0,0
114046,Skierniewice,0,0
119648,Tarnów,0,0
63539,"Obozy, kolonie, zimowiska",5,5
117425,Starosielce,0,0
83733,200,2,2
119524,Podlaskie,2,2
257384,Moskitiery,298,298
256784,P10,161,161
46116,Zestawy alarmowe,5317,5317
110926,Czajniki i imbryki,6000,10405
76040,Garsonki i kostiumy,4331,4331
258587,Bijatyki,15,15
258231,MacOS,35,35
112692,C7 (2011-),281,281
260049,Zestawy,706,706
120944,Pow. sanocki,0,0
259443,Pocophone F1,144,144
54050,Opakowania,214,214
114161,Pow. przemyski,0,0
118033,Fordon,0,0
114820,Pow. proszowicki,1,1
3518,Magnetyczne,445,445
9191,Lord of the Rings,1670,1670
120080,Wrzeszcz,0,0
11725,Zestawy,6,6
16190,Polski,910,910
257421,Redmi Note 5A,35,35
254580,Drzwi,6000,328075
121001,Tychy,0,0
257366,Akcesoria,78,78
120711,Warszewo,0,0
257710,Do motocykli i skuterów,6000,8641
11919,literatura i akcesoria,59,59
260294,Worki,485,485
258025,BV4000,4,4
116637,Konstancin-Jeziorna,0,0
259457,Diagnostyka,2992,2992
117919,Pow. buski,0,0
259108,Ochraniacze,167,167
119859,Pow. chodzieski,0,0
52558,Tunery,1880,1880
8634,Drukarki inne,2965,2965
253858,RC,7,7
93700,Warsztaty,3746,3746
113397,Grabówka,0,0
121005,Pow. bielski,0,0
66384,6700 Classic,54,54
258435,200,5,5
83708,Buty i klapki,6000,10432
28263,Oprogramowanie,401,401
115269,Aleksandrowice,0,0
114838,Pow. legionowski,4,4
116939,Pow. nakielski,0,0
118944,Siedlce,0,0
259472,Gospodarstwo domowe,11,11
67327,Przyciski,1088,1088
121052,Pow. ostródzki,0,0
251666,Elves,904,904
95832,Bazowe,123,123
111633,Lampiony,1796,1796
148214,Konserwacja i naprawa,2456,2456
45835,Zestawy,403,403
116409,Pow. starogardzki,1,1
12396,Zagraniczne,532,532
26032,Cukiernice,443,443
121208,Dell,100,100
18720,Boczne (drzwi),6000,69948
253886,Akcesoria PCP,329,329
252656,Fajkowe,556,556
256385,Farby,6000,6452
90427,Kleje,832,832
120936,Pow. lubaczowski,0,0
12511,Fusion,25,25
251546,Tylne,2334,2334
249777,IV (2016-),11,11
120474,Pow. przemyski,0,0
259052,Wulkanizacja,7,7
122346,Slipmaty,35,35
26923,Inne skale,276,276
122779,Akordeony,355,355
119645,Pow. zgierski,0,0
117284,Sobieszów,0,0
121649,Makarony,2139,2139
251011,Fotele obrotowe,6000,15443
91895,Niemiecka i austriacka,6000,8496
258990,Keyone,52,52
260595,"Mocowania, uchwyty",383,383
251318,I (1995-1999),0,0
67237,Kondensatory,6000,14991
119498,Bezrzecze,0,0
19063,Amortyzatory,6000,251134
116220,Pow. hrubieszowski,0,0
256602,Fajerwerki,4169,4169
117109,Pow. stalowowolski,0,0
257783,3T,14,14
119726,Pow. bieszczadzki,0,0
114070,Tarnów,0,0
4570,Tablety graficzne,930,930
254405,Mk3 (2015-),1,1
258524,Gry akcji,3600,3600
259989,Unieruchomienie i transport,311,311
20667,Dramaty,333,333
12964,Orcs and Goblins,228,228
67357,Zaciskarki,2144,2144
258750,K11,113,113
16026,Diabola,337,337
115482,Pow. bialski,0,0
116065,Józefowiec,0,0
120669,Zwierzyniec,0,0
117525,Trynek,1,1
258585,Gry akcji,489,489
120289,Pow. trzebnicki,0,0
114940,Pow. tczewski,1,1
99576,Pokoje,0,0
118340,Stare Miasto,0,0
259025,Elektronika,88,88
114057,Pow. piotrkowski,0,0
260553,Farby i barwniki do tkanin,371,371
10268,Lwów,338,338
91898,Francuska,6000,14840
18337,C (1973-1979),0,0
251320,III (2005-2009),5,5
253960,Okulary,2002,2002
120955,Pow. hajnowski,0,0
258451,Inne modele,165,165
1431,Golenie i depilacja,6000,42644
259009,Herbaciarki,519,519
121371,Czopiarki ,155,155
28277,Radiostacje,922,922
257248,iPhone X,388,388
97857,C3 Picasso,45,45
119689,Pow. otwocki,1,1
148242,"Maszty, akcesoria",137,137
76255,Pralki,133,133
13420,"Rzutki, groty, piórka",3488,3488
115398,Pogodno,0,0
117989,Szczecin,0,0
112902,Pow. zgierski,0,0
18098,Concorde,1,1
257983,Neffos C5A,26,26
165,Smartfony i telefony komórkowe,6000,71469
120640,Pow. pyrzycki,0,0
249469,XPERIA T3,30,30
121528,Zaplecze budowlane,6000,13917
113164,Pow. stargardzki,0,0
121207,Asus,178,178
132214,Mormyszki,1544,1544
46819,Mierniki,310,310
89139,"Teatr, opera",6000,6899
260051,Matryce LCD,267,267
122462,Skóra atopowa,49,49
257645,Galaxy A8,133,133
120428,Pow. pruszkowski,0,0
117005,Pow. skierniewicki,0,0
260322,Kosmetyki po depilacji,707,707
100092,Horrory,6000,14644
90046,Miski,2390,2390
1437,Zestawy kosmetyków,6000,19356
4747,"USB, FireWire",6000,19551
117603,Pomorzany,0,0
112943,Pow. nowodworski,0,0
117930,Pow. staszowski,0,0
258462,Kremy do twarzy,6000,71557
8760,Zdalnie sterowane,6000,43037
93619,Turcja,282,282
83716,Kamizelki,1995,1995
117414,Antoniuk,0,0
259157,Spodnie,124,124
116975,Pow. gorzowski,0,0
118696,Pow. grodziski,0,0
18138,II (2005-),18,18
17757,Wody toaletowe,6000,59854
119804,Pow. bielski,0,0
119718,Pow. oleski,0,0
12637,Trans Sport,0,0
119460,Józefów,0,0
90337,Logika,341,341
113858,Pow. ostrzeszowski,0,0
258255,Karafki,1734,1734
93541,od 1990,1674,1674
118251,Bojków,0,0
67255,Zenera,1526,1526
118276,Podlesie,0,0
116270,Pow. tomaszowski,0,0
122566,Oczyszczanie,4751,4751
57966,8J (2006-2013),12,12
16222,Artefakty,101,101
97876,Antyramy,997,997
124003,Pawilony i namioty,6000,100287
121462,Bramki i kurtyny ,1132,1132
12461,ZX,0,0
3676,1669 - 1795,707,707
255204,K8 LTE,177,177
115089,Bielawy,0,0
249716,I (2005-2010),60,60
112977,Pow. prudnicki,0,0
115745,Pow. ostródzki,1,1
117777,Pow. kozienicki,0,0
113236,Polesie,0,0
73978,Marynowane,181,181
117029,Pow. tarnowski,0,0
117104,Pow. przemyski,0,0
64572,Kalkulatory,2777,2777
115518,Skierniewice,1,1
83801,Sprinter,38,38
116295,Pow. wadowicki,0,0
116592,Czechów Górny,0,0
12687,Swift,52,52
253206,"Czyszczenie turbo, kolektora, EGR",820,820
116667,Drabinianka,0,0
114117,Pow. przysuski,0,0
62503,Cypr,0,0
99487,Portfele,3999,3999
90929,Konie,3365,3365
257368,Akcesoria,38,38
93610,Armenia,73,73
63604,Rekreacyjne,3,3
254414,III (2015-),2,2
258693,Sterowniki i elementy elektryczne,6000,13349
256753,Suszarki,460,460
120520,Bytom,0,0
64534,Teczki,6000,9154
122397,Stroboskopy,238,238
91230,Rozmówki,3920,3920
16516,Deski,9,9
252298,Bluzy,918,918
254659,Dachy,6000,14421
64485,Reklama,6000,157388
115406,Zdroje,0,0
90917,"Szycie, krawiectwo",1994,1994
148139,Stempelki,2699,2699
105337,Lustra,6000,33319
116745,Leszczyny,0,0
120539,Pow. bielski,0,0
93699,"Skrzynki, walizki",1456,1456
117579,Wilda,0,0
12063,Niemcy,347,347
49265,Pilot,0,0
257358,Pióra wycieraczek,6000,341970
120561,Pow. opatowski,0,0
147291,Komplet,658,658
110172,Bluzy,4568,4568
89275,Archeologia,6000,7496
148153,Okulary 3D,39,39
113263,Inne,0,0
77772,Ethernet i modem,10,10
253218,Dodatki do benzyny,3529,3529
114904,Pow. tarnobrzeski,0,0
259717,iPhone XS Max,445,445
13837,Niemcy,516,516
91285,Kursy,4205,4205
93711,Tablice,6000,12150
12468,Xantia,1,1
113774,Jaworzno,0,0
12751,C (2002-2008),169,169
257719,Imienniki,484,484
256450,Znicze,2464,2464
120390,Pow. limanowski,0,0
251585,Wiko,266,266
113162,Pow. pyrzycki,0,0
253906,"Pokrowce, kufry, walizki",2220,2220
113895,Psie Pole,1,1
117804,Pow. wyszkowski,0,0
113927,Targówek,0,0
255926,Wtryskiwacze,6000,67892
115397,Podjuchy,0,0
114205,Pow. wejherowski,0,0
112823,Pow. brodnicki,0,0
15704,Zagraniczne,1325,1325
253338,Spirulina,159,159
120901,Pow. sochaczewski,0,0
115340,Zawodzie,0,0
255456,Zawory EGR,6000,61391
114367,Bielany,0,0
114295,Pow. nowotomyski,0,0
13392,Opaski i ochraniacze,6000,6197
49146,Wzmacniacze,2251,2251
259571,Pistolety do kompresorów,719,719
67131,Konwertery,3232,3232
77841,"13"" - 13.9""",1197,1197
117770,Warszawa,1,1
120115,Leszczyny,0,0
82453,Gry akcji,1146,1146
93851,Kapsle,379,379
68628,Parapety,4842,4842
147663,Wyrzynarki,5621,5621
145061,III (2009-),157,157
112890,Pow. pabianicki,0,0
67463,Klimatyzacja i wentylacja,2230,2230
113080,Pow. kazimierski,0,0
113373,Leszczyny,0,0
252655,Dynamometryczne,4218,4218
90399,Ruchy i doktryny polityczne,995,995
12407,Plymouth,1,1
62540,Holandia,0,0
249662,II (2012-2016),79,79
259556,Endoskopy,1372,1372
113398,Kawodrza Dolna,0,0
119615,Pow. strzelecko-drezdenecki,0,0
13712,Szaliki,2533,2533
251277,II (2014-),23,23
118242,Ostatni Grosz,0,0
119032,Pow. siemiatycki,0,0
3703,Polska,176,176
84741,Inne,3650,3650
26251,Literatura tematu,48,48
120131,Rozbark,0,0
256222,HTC 10,104,104
256729,Czapki,5120,5120
77222,Matiz,2,2
8721,Akcesoria motocyklowe,6000,100378
19046,Tarcze hamulcowe,6000,18972
254199,Erytrea,46,46
259482,Polityka,7,7
114386,Czuby,0,0
12585,Space Star,19,19
114647,Bezrzecze,0,0
115902,Piaseczno,1,1
12087,do 1918,185,185
5612,Polski,6000,14493
4574,Przewodowe,6000,17735
18352,Grand Am,0,0
120725,Podlaskie,0,0
1488,Nesesery i aktówki,6000,7611
90038,Drapaki,6000,7182
117535,Kostuchna,0,0
259398,Figurki akcji,6000,13016
112954,Pow. radomski,0,0
147585,"Opaski magnetyczne, silikonowe",2148,2148
254555,Zamki,6000,24191
121816,Ochraniacze,1897,1897
116039,Parkitka,0,0
117629,Jelenia Góra,0,0
119158,Pow. turecki,0,0
251128,Trampki,6000,17361
93149,Litewski,505,505
255995,Destylatory,2456,2456
121621,Baseny,5712,5712
118896,Piotrków Trybunalski,0,0
258110,Spotify,54,54
116000,Reda,0,0
258510,Logiczne,22,22
89081,Konstrukcje drewniane,654,654
93601,Algieria,40,40
258724,Szpilki,1086,1086
113026,Pow. chojnicki,0,0
99584,Hiszpania,0,0
50855,Miski olejowe,6000,53037
257411,Wzmacniacze,959,959
256862,Nintendo Switch,2706,2706
18322,Quest,2,2
113469,Grunwald,0,0
116676,Wilkowyja,0,0
20170,Panasonic,19,19
255449,Uszczelniacze zaworów,4448,4448
146651,III (2012-),204,204
120666,Stare Miasto,0,0
254556,Zawiasy,6000,9452
119102,Pow. sandomierski,0,0
49251,Strada,0,0
3591,Akcesoria,74,74
119608,Gorzów Wielkopolski,0,0
118700,Pow. kolski,0,0
260345,Oryginalne,6000,38963
119465,Niwka,0,0
114281,Pow. chodzieski,0,0
86282,Trampoliny i akcesoria,6000,9890
83659,Kalosze,6000,14898
117240,Pow. ostrowski,0,0
27968,Kratki,6000,10364
57981,Diplomat,0,0
259369,Meble dla lalek,2480,2480
260552,Kule do prania,88,88
118088,Bielany,1,1
257546,Tiguan Allspace,1,1
18346,107,16,16
12667,Arosa,6,6
45713,Komputerowe PC,6000,87079
148333,Waveboardy,0,0
18190,II (1979-1983),0,0
114801,Pow. wieruszowski,0,0
93133,"Woski, pasty",6000,6030
257186,Pistolety do silikonu,804,804
4033,Citroen,1028,1028
18205,III (2005-2010),24,24
113713,Pow. kolbuszowski,0,0
26048,Bibeloty,496,496
27948,Konserwacja,590,590
147828,Miejskie,6000,18386
147310,"Chusty, bandany",2221,2221
18299,V (1991-1996),0,0
120044,Staroniwa,0,0
85110,Q45,0,0
120718,Lubelskie,0,0
256681,Bidony,318,318
256135,Obuwie,1962,1962
256723,Kaski,6000,12368
257556,Smycze,6000,18549
10269,Wilno,135,135
146717,Trans Sport,1,1
16445,Piasty,5408,5408
82397,Sony PlayStation 3 (PS3),6000,22248
12437,Seria 5,620,620
85264,Szmacianki,3004,3004
120435,Pow. sochaczewski,1,1
258477,Nintendo Game Boy Classic,302,302
119801,Zabrze,1,1
8995,Stereo,6000,15794
250106,Poradniki,6000,12012
66934,Szpulowe,416,416
148136,Zestawy,1242,1242
256830,H350,0,0
259965,"Nerki, tacki chirurgiczne",26,26
5633,"Soft, Klasyczny",6000,30438
120024,Bierkowice,0,0
120409,Pow. ciechanowski,1,1
116015,Stare Bielsko,0,0
9528,Zestawy,10,10
257624,Akcesoria,6000,295258
253231,Chemia dla myjni,6000,7799
145250,III (2009-2016),50,50
148303,Deskorolki kompletne,6000,8653
52744,Heavy,6000,11823
28132,Poduszki,6000,13211
113649,Pow. wielicki,0,0
67121,Inni producenci,2615,2615
253850,488,0,0
117048,Pow. makowski,0,0
125350,Akcesoria do telewizorów,5070,5070
113751,Pow. chojnicki,0,0
116742,Kamienica,0,0
116617,Bemowo,1,1
83743,600,0,0
259312,Honor Play,11,11
119754,Pow. hajnowski,0,0
113745,Pow. zambrowski,0,0
12531,Prelude,0,0
116024,Miechowice,0,0
117787,Pow. otwocki,0,0
26050,Dzbanki i mleczniki,115,115
120663,Podgórze Duchackie,0,0
253902,Naboje CO2,258,258
250762,Tesla,2,2
119280,Góra Kalwaria,0,0
89013,Korektory pod oczy,1736,1736
118318,Lubiatowo,0,0
118605,Pow. kartuski,0,0
12569,Discovery,30,30
257538,Stonic,0,0
122801,Yamaha,388,388
100124,Sensacyjne,6000,32610
116093,Cielmice,0,0
250223,Popielniczki,6000,11264
115115,Stare Miasto,0,0
123957,Losowe,1112,1112
12704,Corrado,2,2
118499,Pow. wadowicki,0,0
118797,Podlaskie,0,0
119575,Pow. radziejowski,0,0
114877,Pow. opolski,1,1
251463,Galaxy S6 edge,224,224
113512,Zachodniopomorskie,3,3
258879,Sznurki,5096,5096
254579,Drzwi,6000,691381
18235,III (1998-2003),2,2
11667,Medale i plakiety,3934,3934
257455,Kamienie,626,626
113507,Pomorskie,1,1
115350,Niwka,1,1
115292,Stroszek,0,0
113706,Rzeszów,0,0
114624,Glinka,0,0
77157,M3,11,11
260449,Zbiorniki,993,993
148072,Crashpady,5,5
14237,Kamery,6000,25334
78590,S5,20,20
62611,Ukraina,0,0
93586,Stoliczki edukacyjne,2374,2374
10790,Do biustu,1807,1807
75821,Kluby polskie,315,315
114688,Zachodniopomorskie,23,23
9537,Opera,1904,1904
120894,Pow. pruszkowski,0,0
122319,Automaty do gier,1976,1976
18316,K12 (2003-2010),24,24
18384,I (1999-2005),34,34
118260,Trynek,0,0
147323,III (2012-),54,54
186,"Rap, Hip-Hop",6000,44015
116055,Szobiszowice,0,0
67441,Pralki,6000,6160
118187,Leszczynki,0,0
74181,Dekoracja samochodu,3334,3334
45724,Symulacje,6000,8378
147271,"Saszetki, nerki",6000,6429
4576,Przewodowe,6000,22961
99342,Zestawy do paznokci,1223,1223
260331,Mi 8 Lite,133,133
254178,od 2011,4516,4516
18081,E28 (1981-1987),3,3
255916,Wtryskiwacze,1350,1350
113656,Pow. ciechanowski,0,0
115313,Brzezinka,0,0
122330,Akcesoria,789,789
886,Ameryka Pn. i Pd.,2660,2660
258588,Role Playing (RPG),16,16
118284,Józefów,0,0
18822,Zestawy,2368,2368
113220,Czechów Górny,0,0
250865,Tuleje amortyzatorów,3188,3188
63051,UTP,4203,4203
4575,Bezprzewodowe,6000,14167
122798,Korg,179,179
86306,Domki,1878,1878
83014,Moskitiery,355,355
12707,Jetta,65,65
145164,V8 Vantage,0,0
114841,Pow. makowski,0,0
121814,Obuwie,1237,1237
49217,Brera,2,2
49484,K850i,1,1
12720,S60,67,67
115493,Pow. opolski,0,0
74165,Aino,14,14
253205,Czyszczenie styków,462,462
86394,Hulajnogi,6000,11640
253813,Tablice,3249,3249
260044,Akcesoria,85,85
117460,Wzgórze Nowotki,1,1
77888,Skórki na laptopa,1324,1324
45698,Lampy UV i LED,5851,5851
146731,H200,0,0
257482,Dyfuzory,863,863
257351,McLaren,0,0
255618,Intercoolery,2950,2950
90424,Do paznokci,6000,8447
122800,Roland,54,54
257938,Biustonosze do karmienia,6000,6346
146759,CC,35,35
121078,Pow. pilski,0,0
259066,Klamerki,189,189
99930,Zestawy,78,78
120962,Pow. suwalski,0,0
119559,Pow. zgorzelecki,0,0
123951,Logiczne,6000,20615
258198,Krzesiwa,876,876
116552,Fabryczna,0,0
113371,Komorowice Krakowskie,0,0
115990,Wielki Kack,0,0
111087,Produkty sypkie,6000,10948
115048,Koszalin,0,0
253901,Strzelby,371,371
258490,Gry akcji,923,923
258023,T1,11,11
147676,Tarcze,6000,47504
255203,X Screen,10,10
146544,Karoseryjne,6000,29771
11704,Inne formaty,375,375
260418,Baterie podtynkowe,2550,2550
79,Ameryka Pn i Pd.,4994,4994
83758,KA,22,22
89296,Dzieje najnowsze (od 1945),3966,3966
110917,Akcesoria kuchenne,6000,53535
67376,Laboratoryjne,635,635
117169,Pow. bielski,0,0
113860,Pow. pleszewski,0,0
256782,Mate 9 Pro,33,33
113003,Pow. tarnobrzeski,0,0
89287,III Rzeczpospolita (od 1989),1351,1351
117749,Pow. chrzanowski,0,0
90930,Ryby,762,762
49278,Auris,229,229
115380,Raduszka,0,0
78608,C4 (1994-1997),0,0
259347,Enchantimals,1363,1363
258643,Bijatyki,1001,1001
257005,Redmi 4X,56,56
117141,Pow. malborski,0,0
253353,Odkamieniacze,1770,1770
15979,Pojemniki kuchenne,6000,31204
118670,Pow. braniewski,0,0
18189,III (1983-1987),0,0
253806,Naklejki,6000,50944
257677,Okulary zerówki,6000,9358
259480,Nauki przyrodnicze,17,17
18991,Szwedzkie,6,6
12668,Cordoba,24,24
113419,Szobiszowice,0,0
117995,Pow. gryficki,0,0
116641,Brwinów,0,0
118310,Grunwald,0,0
121124,Krowodrza,0,0
20175,Panele LCD/TV,1818,1818
104971,Pensjonaty,2,2
114744,Lublin,2,2
119896,Pow. goleniowski,0,0
249779,II (2007-2014),12,12
258954,Masy,1449,1449
93708,Mikroskopy,1851,1851
256749,"Pokrowce, torby",1555,1555
58001,Rolls-Royce,0,0
124303,Domy,11,11
18092,Buick,2,2
5597,"Soft, Klasyczny",1237,1237
117514,Zawodzie,0,0
114379,Stare Miasto,0,0
113707,Tarnobrzeg,0,0
256031,Komplety,6000,10633
119353,Suchanino,0,0
18052,B3 (1986-1991),4,4
93687,Maszyny do szycia,716,716
115779,Pow. turecki,0,0
259041,Przewóz towarów,43,43
120095,Wiczlino,0,0
90932,Koty,1780,1780
113451,Sielec,0,0
67464,Maszyny do szycia,5920,5920
115192,Wróblin,0,0
260081,Zlewki,116,116
85196,Kosiarki,6000,108092
90226,AV,771,771
47022,Komplety,14,14
91271,"Egzaminy, certyfikaty",448,448
258162,"Worki, torby i saszetki wodoszczelne",5069,5069
115583,Pow. otwocki,1,1
18134,Ferrari,0,0
12712,Scirocco,23,23
3715,Kopie,960,960
115054,Pow. goleniowski,3,3
113954,Legnica,1,1
257436,Q6,93,93
79201,"Hobby, kolekcjonerstwo",6000,57851
118201,Sopot Dolny,0,0
259729,Parawany medyczne,232,232
120973,Pow. kartuski,0,0
14818,ZSRR 1923 - 1991,3850,3850
90078,Preparaty,5967,5967
260394,Nianie elektroniczne i monitory oddechu,3226,3226
118233,Szombierki,0,0
253279,Renowacja skóry,3147,3147
256444,Glina i gips,147,147
148071,"Chwyty, chwytotablice",182,182
251345,Filtry,2501,2501
16519,Trapezy,14,14
99575,Domy,1,1
258471,Sony PlayStation (PSX),2613,2613
148291,XPERIA Z2,60,60
